% Compass data recorded with 'snsrlog'
% 
% 
% Label description:
% 	 0: Default Label
% 	 1: pick up phone
% 
% Column description:
% 	 1: Seconds.milliseconds since 1970
% 	 2: Magnetic heading in degrees starting at due north and continuing clockwise (e.g. east = 90) - negative values indicate invalid values
% 		 NOTE: True heading only provides valid values when GPS is activated at same time!
% 	 3: True heading in degrees starting at due north and continuing clockwise (e.g. east = 90) - negative values indicate invalid values
% 	 4: Error likelihood - negative values indicate invalid values
% 	 5: Geomagnetic data for the x-axis measured in microteslas
% 	 6: Geomagnetic data for the y-axis measured in microteslas
% 	 7: Geomagnetic data for the z-axis measured in microteslas
% 	 8: Label used for the current sample
% 
% 
1495573499.546	 285.670105	 280.582977	 10.000000	 43.213882	 8.181229	 -26.119080	 1
1495573499.576	 288.355774	 283.268646	 10.000000	 44.953140	 10.657867	 -23.258667	 1
1495573499.596	 288.423767	 283.336639	 10.000000	 44.134369	 11.181595	 -24.769531	 1
1495573499.626	 287.376892	 282.289764	 10.000000	 42.563797	 11.559677	 -25.838074	 1
1495573499.656	 286.929260	 281.842133	 10.000000	 40.397217	 12.541245	 -26.540344	 1
1495573499.676	 287.055389	 281.968262	 10.000000	 41.068909	 12.088348	 -26.606384	 1
1495573499.706	 286.268280	 281.181152	 10.000000	 40.985672	 10.810989	 -27.502747	 1
1495573499.726	 284.752869	 279.665741	 10.000000	 39.772049	 8.635422	 -29.308594	 1
1495573499.756	 282.059998	 276.972870	 10.000000	 37.807495	 6.388748	 -30.822327	 1
1495573499.776	 280.604401	 275.517273	 10.000000	 35.764999	 3.843719	 -31.885864	 1
1495573499.806	 279.159698	 274.072571	 10.000000	 36.552032	 -1.183884	 -31.709595	 1
1495573499.836	 278.421356	 273.334229	 10.000000	 36.762390	 -3.134705	 -31.700500	 1
1495573499.856	 277.089447	 272.002319	 10.000000	 35.394547	 -5.377228	 -31.032654	 1
1495573499.886	 274.503723	 269.416595	 10.000000	 32.961334	 -9.944565	 -31.718445	 1
1495573499.906	 273.215485	 268.128357	 10.000000	 31.823105	 -11.816605	 -32.249390	 1
1495573499.936	 271.682068	 266.594940	 10.000000	 29.709335	 -13.683640	 -32.416077	 1
1495573499.956	 270.122467	 265.035339	 10.000000	 27.444031	 -15.623062	 -31.909241	 1
1495573499.986	 267.356262	 262.269135	 10.000000	 22.478470	 -18.083954	 -33.830261	 1
1495573500.017	 262.841370	 257.754242	 10.000000	 20.527420	 -18.302353	 -34.225952	 1
1495573500.037	 258.457611	 253.370483	 10.000000	 21.422333	 -18.828629	 -33.464294	 1
1495573500.067	 250.831909	 245.744781	 10.000000	 29.418396	 -21.467316	 -27.367065	 1
1495573500.086	 246.516479	 241.429352	 10.000000	 29.187103	 -22.215042	 -26.917053	 1
1495573500.116	 241.821762	 236.734634	 10.000000	 26.036194	 -22.657272	 -28.525146	 1
1495573500.137	 239.376999	 234.289871	 10.000000	 24.463486	 -22.579407	 -29.667664	 1
1495573500.166	 237.854523	 232.767395	 10.000000	 24.844772	 -21.832275	 -30.116089	 1
1495573500.196	 239.659058	 234.571930	 10.000000	 26.575760	 -21.090042	 -30.399658	 1
1495573500.216	 241.638840	 236.551712	 10.000000	 28.678513	 -20.418915	 -28.878906	 1
1495573500.246	 242.568222	 237.481094	 10.000000	 32.265045	 -21.395966	 -24.786072	 1
1495573500.266	 240.734711	 235.647583	 10.000000	 33.221588	 -23.494354	 -22.968079	 1
1495573500.296	 237.025848	 231.938721	 10.000000	 32.968857	 -26.634995	 -20.184998	 1
1495573500.326	 231.849472	 226.762344	 10.000000	 31.344467	 -31.781891	 -12.984802	 1
1495573500.346	 227.810104	 222.722977	 10.000000	 29.893600	 -34.464630	 -9.166321	 1
1495573500.376	 220.730896	 215.643768	 10.000000	 28.597244	 -36.624115	 -5.723022	 1
1495573500.396	 214.950409	 209.863281	 10.000000	 26.250946	 -38.627182	 -1.541870	 1
1495573500.426	 205.662766	 200.575638	 10.000000	 18.942612	 -41.270935	 7.461975	 1
1495573500.446	 199.111084	 194.023956	 10.000000	 15.183975	 -41.695007	 11.097137	 1
1495573500.476	 189.824158	 184.737030	 10.000000	 12.406952	 -41.374985	 14.065491	 1
1495573500.506	 181.445587	 176.358459	 10.000000	 5.583694	 -40.284882	 18.336609	 1
1495573500.526	 176.346725	 171.259598	 10.000000	 1.686172	 -39.588791	 20.166290	 1
1495573500.556	 168.910492	 163.823364	 10.000000	 -0.781265	 -38.375870	 21.184906	 1
1495573500.577	 163.986923	 158.899796	 10.000000	 -3.550247	 -37.386963	 22.125977	 1
1495573500.606	 158.299500	 153.212372	 10.000000	 -8.335144	 -35.113968	 23.415405	 1
1495573500.626	 155.397675	 150.310547	 10.000000	 -10.432007	 -34.654984	 23.615753	 1
1495573500.657	 152.281143	 147.194016	 10.000000	 -10.577362	 -34.054642	 23.537018	 1
1495573500.686	 149.690933	 144.603806	 10.000000	 -12.819839	 -33.070984	 23.433899	 1
1495573500.706	 148.270859	 143.183731	 10.000000	 -13.640305	 -32.391586	 23.797516	 1
1495573500.737	 146.547272	 141.460144	 10.000000	 -14.988556	 -32.161255	 23.781860	 1
1495573500.757	 145.512680	 140.425552	 10.000000	 -14.834152	 -31.637756	 23.481750	 1
1495573500.788	 144.304230	 139.217102	 10.000000	 -15.732422	 -31.409210	 23.471069	 1
1495573500.811	 143.950516	 138.863388	 10.000000	 -16.630692	 -31.180649	 23.460388	 1
1495573500.836	 143.460220	 138.373093	 10.000000	 -16.931702	 -31.329681	 23.382568	 1
1495573500.866	 143.483688	 138.396561	 10.000000	 -16.178024	 -30.807220	 23.539062	 1
1495573500.893	 143.672607	 138.585480	 10.000000	 -15.879944	 -31.032959	 23.693146	 1
1495573500.916	 143.195969	 138.108841	 10.000000	 -16.479462	 -30.879211	 24.135956	 1
1495573500.936	 142.791901	 137.704773	 10.000000	 -16.853775	 -30.802979	 24.056610	 1
1495573500.966	 142.924759	 137.837631	 10.000000	 -16.103592	 -30.882507	 23.540161	 1
1495573500.998	 143.172302	 138.085175	 10.000000	 -15.952118	 -30.657684	 23.691040	 1
1495573501.016	 143.144150	 138.057022	 10.000000	 -16.627655	 -30.653870	 24.058563	 1
1495573501.047	 143.324539	 138.237411	 10.000000	 -16.328918	 -30.957077	 23.387909	 1
1495573501.066	 143.794434	 138.707306	 10.000000	 -15.732101	 -31.409882	 23.246063	 1
1495573501.096	 145.395111	 140.307983	 10.000000	 -15.734238	 -31.786224	 22.797394	 1
1495573501.116	 147.494202	 142.407074	 10.000000	 -15.363998	 -32.463364	 22.578827	 1
1495573501.176	 152.645081	 147.557953	 10.000000	 -11.480072	 -34.883026	 21.204987	 1
1495573501.185	 160.902740	 155.815613	 10.000000	 -8.416504	 -36.547409	 20.494507	 1
1495573501.196	 167.628281	 162.541153	 10.000000	 -5.351486	 -38.290848	 18.434357	 1
1495573501.226	 179.470612	 174.383484	 10.000000	 3.554718	 -42.019821	 12.320374	 1
1495573501.246	 187.978821	 182.891693	 10.000000	 7.602737	 -43.098236	 8.243683	 1
1495573501.276	 200.818787	 195.731659	 10.000000	 13.083466	 -43.132126	 4.254089	 1
1495573501.296	 208.957718	 203.870590	 10.000000	 17.823776	 -41.964218	 -0.122864	 1
1495573501.326	 219.729233	 214.642105	 10.000000	 22.191727	 -40.419388	 -4.355225	 1
1495573501.364	 236.002899	 230.915771	 10.000000	 28.542816	 -35.066696	 -11.654114	 1
1495573501.378	 240.681702	 235.594574	 10.000000	 30.295578	 -32.008347	 -14.870544	 1
1495573501.406	 245.695404	 240.608276	 10.000000	 32.268967	 -29.322708	 -17.033203	 1
1495573501.426	 248.373383	 243.286255	 10.000000	 34.392685	 -26.486130	 -18.669800	 1
1495573501.456	 251.955048	 246.867920	 10.000000	 35.554977	 -21.921875	 -20.697937	 1
1495573501.477	 254.550690	 249.463562	 10.000000	 37.223892	 -19.606659	 -21.737732	 1
1495573501.506	 258.119293	 253.032166	 10.000000	 37.546814	 -16.837265	 -23.168884	 1
1495573501.536	 260.125793	 255.038666	 10.000000	 39.157028	 -12.499069	 -24.966309	 1
1495573501.556	 261.396149	 256.309021	 10.000000	 39.169861	 -10.926163	 -25.646667	 1
1495573501.586	 264.057678	 258.970551	 10.000000	 38.962097	 -8.752182	 -26.256653	 1
1495573501.606	 265.662140	 260.575012	 10.000000	 38.300720	 -7.025925	 -26.719910	 1
1495573501.637	 267.014984	 261.927856	 10.000000	 38.925201	 -4.108597	 -28.448242	 1
1495573501.657	 267.663208	 262.576080	 10.000000	 38.556946	 -3.283295	 -28.830200	 1
1495573501.687	 269.300903	 264.213776	 10.000000	 39.541153	 -1.935394	 -28.224060	 1
1495573501.716	 271.030273	 265.943146	 10.000000	 39.633682	 0.160599	 -29.430420	 1
1495573501.737	 271.889557	 266.802429	 10.000000	 39.116028	 1.061539	 -29.814209	 1
1495573501.766	 272.810699	 267.723572	 10.000000	 38.822464	 1.887238	 -29.970337	 1
1495573501.787	 273.200500	 268.113373	 10.000000	 38.380707	 3.090561	 -29.454468	 1
1495573501.816	 273.660065	 268.572937	 10.000000	 38.245651	 4.888153	 -30.437256	 1
1495573501.847	 274.206238	 269.119110	 10.000000	 38.478851	 5.936523	 -30.663330	 1
1495573501.866	 274.662933	 269.575806	 10.000000	 38.339783	 7.361618	 -30.819885	 1
1495573501.897	 275.634888	 270.547760	 10.000000	 39.109909	 10.134888	 -30.371094	 1
1495573501.916	 276.379517	 271.292389	 10.000000	 37.016800	 11.423813	 -28.523621	 1
1495573501.947	 276.166809	 271.079681	 10.000000	 36.271286	 11.493881	 -31.157104	 1
1495573501.967	 275.958801	 270.871674	 10.000000	 36.269806	 11.116196	 -32.055725	 1
1495573501.997	 275.854156	 270.767029	 10.000000	 33.413544	 9.693756	 -35.007202	 1
1495573502.027	 277.303528	 272.216400	 10.000000	 34.003983	 8.492554	 -34.621521	 1
1495573502.047	 278.891693	 273.804565	 10.000000	 33.322937	 7.746170	 -34.326294	 1
1495573502.077	 281.367065	 276.279938	 10.000000	 33.844986	 7.445450	 -33.869629	 1
1495573502.097	 282.608521	 277.521393	 10.000000	 34.597672	 7.817688	 -33.787659	 1
1495573502.127	 284.087708	 279.000580	 10.000000	 34.969391	 7.442123	 -33.482239	 1
1495573502.147	 284.940948	 279.853821	 10.000000	 36.015518	 7.141129	 -32.419617	 1
1495573502.177	 285.851746	 280.764618	 10.000000	 33.922363	 7.821045	 -33.570007	 1
1495573502.207	 286.539124	 281.451996	 10.000000	 33.779648	 8.568222	 -34.699158	 1
1495573502.227	 286.841919	 281.754791	 10.000000	 33.700714	 8.119659	 -34.323486	 1
1495573502.257	 286.782074	 281.694946	 10.000000	 32.786697	 6.248306	 -34.326965	 1
1495573502.277	 286.529358	 281.442230	 10.000000	 32.777115	 4.897232	 -34.697388	 1
1495573502.307	 286.223022	 281.135895	 10.000000	 33.527405	 4.817459	 -35.288879	 1
1495573502.327	 286.093811	 281.006683	 10.000000	 33.677048	 4.817551	 -35.062195	 1
1495573502.357	 286.091797	 281.004669	 10.000000	 32.624527	 4.522400	 -34.847778	 1
1495573502.387	 286.091553	 281.004425	 10.000000	 33.076187	 4.669464	 -35.218323	 1
1495573502.407	 286.090851	 281.003723	 10.000000	 33.226074	 4.592987	 -35.516418	 1
1495573502.437	 286.089996	 281.002869	 10.000000	 33.902054	 4.816666	 -35.059692	 1
1495573502.457	 286.089905	 281.002777	 10.000000	 32.700211	 4.596878	 -34.922180	 1
1495573502.487	 286.088379	 281.001251	 10.000000	 33.750595	 4.591812	 -35.210632	 1
1495573502.517	 286.087799	 281.000671	 10.000000	 33.377289	 4.818283	 -35.215515	 1
1495573502.537	 286.088074	 281.000946	 10.000000	 33.451294	 4.743896	 -34.914429	 1
1495573502.567	 286.087555	 281.000427	 10.000000	 33.000198	 4.595688	 -34.918884	 1
1495573502.587	 286.088104	 281.000977	 10.000000	 33.752274	 4.816803	 -35.211426	 1
1495573502.617	 286.087250	 281.000122	 10.000000	 33.825500	 4.591736	 -35.134766	 1
1495573502.637	 286.086884	 280.999756	 10.000000	 33.974045	 4.594070	 -34.158142	 1
1495573502.667	 286.085754	 280.998627	 10.000000	 32.699753	 4.521652	 -34.996948	 1
1495573502.697	 286.085205	 280.998077	 10.000000	 33.524490	 4.442703	 -35.212585	 1
1495573502.720	 286.084839	 280.997711	 10.000000	 33.526947	 4.742233	 -35.363647	 1
1495573502.747	 286.084595	 280.997467	 10.000000	 32.851440	 4.822174	 -34.621338	 1
1495573502.767	 286.084229	 280.997101	 10.000000	 32.778229	 4.894989	 -35.447388	 1
1495573502.797	 286.083679	 280.996552	 10.000000	 33.376053	 4.592392	 -35.514771	 1
1495573502.817	 286.083008	 280.995880	 10.000000	 33.674927	 4.517334	 -35.136169	 1
1495573502.847	 286.081848	 280.994720	 10.000000	 32.700211	 4.596878	 -34.922180	 1
1495573502.878	 286.083252	 280.996124	 10.000000	 32.626984	 4.745804	 -35.373535	 1
1495573502.897	 286.083405	 280.996277	 10.000000	 33.224487	 4.367767	 -35.590637	 1
