% Gyrometer data recorded with 'snsrlog'
% 
% 
% Label description:
% 	 0: Default Label
% 	 1: pick up phone
% 
% Column description:
% 	 1: Seconds.milliseconds since 1970
% 	 2: Number of skipped measurements
% 	 3: Gyro X
% 	 4: Gyro Y
% 	 5: Gyro Z
% 	 6: Roll of the device
% 	 7: Pitch of the device
% 	 8: Yaw of the device
% 	 9: Quaternion X
% 	 10: Quaternion Y
% 	 11: Quaternion Z
% 	 12: Quaternion W
% 	 13: Label used for the current sample
% 
% 
1495573455.537	 0	 0.000512	 -0.002270	 0.003097	 0.021548	 -0.011803	 0.000449	 -0.005904	 0.010772	 0.000161	 0.999925	 1
1495573455.547	 0	 0.000529	 0.000914	 0.002067	 0.021582	 -0.011828	 0.000470	 -0.005916	 0.010789	 0.000171	 0.999924	 1
1495573455.557	 0	 -0.000535	 0.001980	 0.002075	 0.021634	 -0.011791	 0.000491	 -0.005898	 0.010815	 0.000182	 0.999924	 1
1495573455.567	 0	 -0.001618	 -0.001200	 0.003099	 0.021702	 -0.011787	 0.000518	 -0.005896	 0.010849	 0.000195	 0.999924	 1
1495573455.577	 0	 -0.001613	 0.000926	 0.003125	 0.021708	 -0.011745	 0.000543	 -0.005875	 0.010852	 0.000208	 0.999924	 1
1495573455.587	 0	 0.000534	 0.000919	 0.002067	 0.021787	 -0.011657	 0.000570	 -0.005831	 0.010891	 0.000221	 0.999924	 1
1495573455.597	 0	 -0.003733	 -0.000136	 0.002032	 0.021836	 -0.011655	 0.000597	 -0.005830	 0.010916	 0.000235	 0.999923	 1
1495573455.607	 0	 0.000507	 -0.001196	 0.004179	 0.021770	 -0.011696	 0.000627	 -0.005851	 0.010883	 0.000250	 0.999924	 1
1495573455.617	 0	 -0.000529	 0.001982	 0.002075	 0.021761	 -0.011634	 0.000657	 -0.005820	 0.010878	 0.000265	 0.999924	 1
1495573455.627	 0	 0.000524	 0.000922	 0.003136	 0.021750	 -0.011643	 0.000688	 -0.005825	 0.010873	 0.000281	 0.999924	 1
1495573455.637	 0	 0.001597	 -0.000147	 0.002060	 0.021785	 -0.011701	 0.000714	 -0.005854	 0.010890	 0.000293	 0.999924	 1
1495573455.647	 0	 -0.000556	 0.000930	 0.004200	 0.021757	 -0.011678	 0.000745	 -0.005843	 0.010876	 0.000309	 0.999924	 1
1495573455.657	 0	 -0.001591	 -0.000150	 0.000974	 0.021760	 -0.011718	 0.000771	 -0.005863	 0.010877	 0.000321	 0.999924	 1
1495573455.667	 0	 -0.000550	 0.000923	 0.003131	 0.021775	 -0.011797	 0.000802	 -0.005902	 0.010885	 0.000337	 0.999923	 1
1495573455.677	 0	 0.000528	 0.000917	 0.002067	 0.021812	 -0.011786	 0.000827	 -0.005897	 0.010903	 0.000349	 0.999923	 1
1495573455.687	 0	 -0.001604	 0.001983	 0.002069	 0.021798	 -0.011809	 0.000853	 -0.005909	 0.010896	 0.000362	 0.999923	 1
1495573455.697	 0	 -0.000560	 0.000930	 0.004200	 0.021824	 -0.011768	 0.000889	 -0.005889	 0.010909	 0.000381	 0.999923	 1
1495573455.707	 0	 -0.000560	 -0.001195	 0.004174	 0.021843	 -0.011721	 0.000926	 -0.005865	 0.010918	 0.000399	 0.999923	 1
1495573455.717	 0	 -0.004811	 0.001995	 0.003121	 0.021833	 -0.011766	 0.000957	 -0.005888	 0.010913	 0.000414	 0.999923	 1
1495573455.727	 0	 -0.000542	 0.001986	 0.003144	 0.021831	 -0.011744	 0.000983	 -0.005877	 0.010912	 0.000427	 0.999923	 1
1495573455.737	 0	 -0.000545	 -0.000143	 0.003118	 0.021792	 -0.011733	 0.001008	 -0.005871	 0.010893	 0.000440	 0.999923	 1
1495573455.747	 0	 0.000519	 -0.000144	 0.003123	 0.021808	 -0.011770	 0.001034	 -0.005890	 0.010900	 0.000453	 0.999923	 1
1495573455.757	 0	 -0.000538	 -0.001212	 0.002036	 0.021798	 -0.011759	 0.001059	 -0.005885	 0.010895	 0.000466	 0.999923	 1
1495573455.767	 0	 0.000534	 0.000912	 0.002067	 0.021786	 -0.011741	 0.001090	 -0.005876	 0.010889	 0.000481	 0.999923	 1
1495573455.777	 0	 -0.002674	 0.000924	 0.003120	 0.021801	 -0.011718	 0.001121	 -0.005865	 0.010897	 0.000497	 0.999923	 1
1495573455.787	 0	 -0.000539	 -0.001215	 0.002036	 0.021776	 -0.011784	 0.001147	 -0.005898	 0.010884	 0.000509	 0.999923	 1
1495573455.797	 0	 -0.001607	 0.004108	 0.003164	 0.021785	 -0.011764	 0.001172	 -0.005888	 0.010889	 0.000522	 0.999923	 1
1495573455.807	 0	 -0.001610	 0.001982	 0.003138	 0.021802	 -0.011767	 0.001203	 -0.005889	 0.010897	 0.000537	 0.999923	 1
1495573455.817	 0	 -0.000553	 -0.000149	 0.003117	 0.021767	 -0.011831	 0.001229	 -0.005922	 0.010880	 0.000550	 0.999923	 1
1495573455.828	 0	 -0.000554	 -0.000152	 0.003117	 0.021744	 -0.011842	 0.001254	 -0.005927	 0.010868	 0.000563	 0.999923	 1
1495573455.837	 0	 -0.001610	 -0.000164	 0.002043	 0.021670	 -0.011849	 0.001279	 -0.005931	 0.010831	 0.000575	 0.999924	 1
1495573455.847	 0	 -0.002674	 0.000897	 0.002050	 0.021636	 -0.011856	 0.001309	 -0.005935	 0.010814	 0.000591	 0.999924	 1
1495573455.858	 0	 -0.004828	 -0.001221	 0.003082	 0.021626	 -0.011948	 0.001336	 -0.005981	 0.010809	 0.000603	 0.999924	 1
1495573455.868	 0	 -0.005877	 -0.003359	 0.000912	 0.021583	 -0.012021	 0.001346	 -0.006017	 0.010787	 0.000608	 0.999924	 1
1495573455.878	 0	 -0.003755	 -0.001232	 0.002018	 0.021551	 -0.012099	 0.001356	 -0.006056	 0.010771	 0.000613	 0.999923	 1
1495573455.887	 0	 -0.004776	 0.001933	 -0.002224	 0.021529	 -0.012182	 0.001345	 -0.006098	 0.010760	 0.000607	 0.999923	 1
1495573455.898	 0	 -0.002169	 -0.001536	 -0.054635	 0.021602	 -0.012861	 0.001034	 -0.006436	 0.010797	 0.000447	 0.999921	 1
1495573455.908	 0	 -0.005778	 -0.003522	 -0.229993	 0.021777	 -0.014120	 -0.000766	 -0.007055	 0.010891	 -0.000460	 0.999916	 1
1495573455.918	 0	 -0.000822	 0.000854	 -0.402021	 0.021790	 -0.014965	 -0.004376	 -0.007458	 0.010911	 -0.002269	 0.999910	 1
1495573455.928	 0	 0.004180	 0.001589	 -0.254464	 0.021323	 -0.013645	 -0.007486	 -0.006782	 0.010686	 -0.003815	 0.999913	 1
1495573455.938	 0	 0.004331	 0.008545	 0.049216	 0.021270	 -0.012239	 -0.007741	 -0.006078	 0.010658	 -0.003935	 0.999917	 1
1495573455.948	 0	 -0.000470	 -0.002855	 0.295986	 0.021325	 -0.012156	 -0.005395	 -0.006049	 0.010679	 -0.002762	 0.999921	 1
1495573455.958	 0	 -0.008180	 -0.005366	 0.417778	 0.021334	 -0.012162	 -0.001489	 -0.006072	 0.010671	 -0.000810	 0.999924	 1
1495573455.968	 0	 -0.012134	 -0.003390	 0.388919	 0.021340	 -0.012187	 0.002528	 -0.006107	 0.010662	 0.001199	 0.999924	 1
1495573455.978	 0	 -0.021732	 -0.008203	 0.279772	 0.021421	 -0.012931	 0.005586	 -0.006495	 0.010692	 0.002723	 0.999918	 1
1495573455.988	 0	 -0.028040	 -0.007719	 0.171778	 0.021355	 -0.013159	 0.007533	 -0.006619	 0.010652	 0.003696	 0.999915	 1
1495573455.998	 0	 -0.027616	 -0.007935	 0.132225	 0.021296	 -0.013408	 0.008920	 -0.006751	 0.010617	 0.004388	 0.999911	 1
1495573456.008	 0	 -0.037028	 -0.005886	 0.115097	 0.021243	 -0.013707	 0.010124	 -0.006907	 0.010586	 0.004989	 0.999908	 1
1495573456.018	 0	 -0.047069	 -0.009392	 0.049792	 0.021297	 -0.014560	 0.010828	 -0.007337	 0.010609	 0.005336	 0.999903	 1
1495573456.028	 0	 -0.067665	 -0.007604	 -0.018709	 0.021190	 -0.015179	 0.010762	 -0.007646	 0.010554	 0.005300	 0.999901	 1
1495573456.038	 0	 -0.095411	 -0.009676	 -0.017812	 0.021118	 -0.016052	 0.010610	 -0.008081	 0.010516	 0.005220	 0.999898	 1
1495573456.048	 0	 -0.082297	 0.026320	 -0.040819	 0.021221	 -0.017022	 0.010267	 -0.008565	 0.010566	 0.005043	 0.999895	 1
1495573456.058	 0	 -0.028226	 0.007198	 -0.017252	 0.021210	 -0.017565	 0.010043	 -0.008835	 0.010560	 0.004928	 0.999893	 1
1495573456.068	 0	 -0.045298	 0.023192	 -0.013939	 0.021391	 -0.017957	 0.009971	 -0.009031	 0.010650	 0.004889	 0.999891	 1
1495573456.078	 0	 -0.104157	 0.003697	 -0.098937	 0.021462	 -0.018816	 0.009255	 -0.009457	 0.010687	 0.004526	 0.999888	 1
1495573456.088	 0	 -0.192182	 0.008916	 -0.145303	 0.021524	 -0.020540	 0.007904	 -0.010312	 0.010720	 0.003841	 0.999882	 1
1495573456.098	 0	 -0.184166	 0.007966	 -0.086477	 0.020488	 -0.021846	 0.006843	 -0.010957	 0.010206	 0.003309	 0.999882	 1
1495573456.108	 0	 -0.118910	 0.006713	 0.094509	 0.020563	 -0.023166	 0.007302	 -0.011620	 0.010238	 0.003531	 0.999874	 1
1495573456.118	 0	 -0.125084	 -0.002425	 0.171331	 0.020574	 -0.024315	 0.009005	 -0.012203	 0.010231	 0.004377	 0.999864	 1
1495573456.128	 0	 -0.117320	 -0.002590	 0.143577	 0.020612	 -0.025498	 0.010493	 -0.012802	 0.010238	 0.005114	 0.999853	 1
