1495573498.265	 0	 0.014435	 0.014069	 -0.986313	 1
1495573498.275	 0	 0.020111	 0.014114	 -0.995941	 1
1495573498.285	 0	 0.014664	 0.011444	 -0.989227	 1
1495573498.295	 0	 0.020401	 0.013138	 -1.003479	 1
1495573498.305	 0	 0.019821	 0.016708	 -1.003372	 1
1495573498.315	 0	 0.019943	 0.015045	 -0.991394	 1
1495573498.325	 0	 0.024734	 0.015274	 -0.994568	 1
1495573498.335	 0	 0.023727	 0.011307	 -0.999863	 1
1495573498.345	 0	 0.026352	 0.007919	 -0.998581	 1
1495573498.355	 0	 0.025574	 0.011673	 -0.997528	 1
1495573498.365	 0	 0.024384	 0.011826	 -0.992920	 1
1495573498.375	 0	 0.021347	 0.011658	 -0.995712	 1
1495573498.385	 0	 0.018860	 0.009628	 -0.998962	 1
1495573498.395	 0	 0.018356	 0.012756	 -0.997055	 1
1495573498.405	 0	 0.016144	 0.012344	 -0.997879	 1
1495573498.415	 0	 0.017700	 0.011444	 -0.990311	 1
1495573498.425	 0	 0.017517	 0.011688	 -0.997696	 1
1495573498.435	 0	 0.016876	 0.011780	 -0.999802	 1
1495573498.445	 0	 0.019531	 0.010681	 -0.996124	 1
1495573498.455	 0	 0.021149	 0.008606	 -0.997406	 1
1495573498.465	 0	 0.023895	 0.010437	 -0.992111	 1
1495573498.475	 0	 0.022324	 0.012299	 -0.997070	 1
1495573498.485	 0	 0.022217	 0.013580	 -0.999557	 1
1495573498.495	 0	 0.024017	 0.013428	 -0.995804	 1
1495573498.505	 0	 0.022217	 0.010406	 -0.996170	 1
1495573498.515	 0	 0.019897	 0.011246	 -0.995880	 1
1495573498.525	 0	 0.020004	 0.011002	 -1.000412	 1
1495573498.535	 0	 0.021149	 0.011642	 -0.997528	 1
1495573498.545	 0	 0.018143	 0.013214	 -0.995926	 1
1495573498.555	 0	 0.017792	 0.011017	 -0.994263	 1
1495573498.565	 0	 0.021149	 0.011353	 -0.997131	 1
1495573498.575	 0	 0.019318	 0.009842	 -0.999054	 1
1495573498.585	 0	 0.022018	 0.011337	 -0.994858	 1
1495573498.595	 0	 0.022903	 0.010834	 -0.995605	 1
1495573498.605	 0	 0.022278	 0.011230	 -0.997665	 1
1495573498.615	 0	 0.022324	 0.009354	 -1.000137	 1
1495573498.625	 0	 0.020447	 0.009232	 -0.996384	 1
1495573498.635	 0	 0.021591	 0.014084	 -0.996521	 1
1495573498.645	 0	 0.021454	 0.012695	 -0.995117	 1
1495573498.655	 0	 0.019333	 0.011795	 -0.997604	 1
1495573498.665	 0	 0.019119	 0.010818	 -0.995819	 1
1495573498.675	 0	 0.018539	 0.010590	 -0.994858	 1
1495573498.685	 0	 0.019608	 0.009674	 -0.996460	 1
1495573498.695	 0	 0.021011	 0.008179	 -0.995453	 1
1495573498.705	 0	 0.020920	 0.009628	 -0.996185	 1
1495573498.715	 0	 0.020325	 0.008453	 -0.997665	 1
1495573498.725	 0	 0.023239	 0.010742	 -0.998306	 1
1495573498.735	 0	 0.022263	 0.012589	 -0.996414	 1
1495573498.745	 0	 0.019714	 0.011002	 -0.997269	 1
1495573498.755	 0	 0.022232	 0.015137	 -0.996292	 1
1495573498.765	 0	 0.022400	 0.012894	 -0.997009	 1
1495573498.775	 0	 0.019516	 0.015930	 -0.996140	 1
1495573498.785	 0	 0.021988	 0.014725	 -0.997513	 1
1495573498.795	 0	 0.021408	 0.012375	 -0.997849	 1
1495573498.805	 0	 0.019836	 0.014343	 -0.994598	 1
1495573498.815	 0	 0.021225	 0.011398	 -0.995270	 1
