% Accelerometer data recorded with 'snsrlog'
% 
% Sampling frequency: 100 Hz
% 
% Label description:
% , 0: Default Label
% , 1: pick up phone
% , 2: wave
% , 3: circle
% 
% Column description:
% , 1: Seconds.milliseconds since 1970
% , 2: Number of skipped measurements
% , 3: Acceleration value in x-direction
% , 4: Acceleration value in y-direction
% , 5: Acceleration value in z-direction
% , 6: Label used for the current sample
% 
% 
1501514718.956, 0, 0.107666, -0.651428, -0.730347, 3
1501514718.966, 0, 0.110077, -0.654999, -0.733826, 3
1501514718.976, 0, 0.111084, -0.655640, -0.736923, 3
1501514718.986, 0, 0.108170, -0.655350, -0.732422, 3
1501514718.996, 0, 0.106461, -0.653473, -0.730545, 3
1501514719.006, 0, 0.109482, -0.655396, -0.728470, 3
1501514719.016, 0, 0.114700, -0.659180, -0.724060, 3
1501514719.026, 0, 0.113495, -0.662537, -0.723404, 3
1501514719.036, 0, 0.115753, -0.664032, -0.725342, 3
1501514719.046, 0, 0.114426, -0.661575, -0.721970, 3
1501514719.056, 0, 0.114273, -0.661087, -0.723938, 3
1501514719.066, 0, 0.112228, -0.659027, -0.730698, 3
1501514719.076, 0, 0.116669, -0.656372, -0.726700, 3
1501514719.086, 0, 0.119339, -0.655899, -0.731110, 3
1501514719.096, 0, 0.116653, -0.654129, -0.735916, 3
1501514719.106, 0, 0.121246, -0.657562, -0.738190, 3
1501514719.117, 0, 0.119171, -0.659988, -0.737701, 3
1501514719.127, 0, 0.118408, -0.661392, -0.731674, 3
1501514719.136, 0, 0.120636, -0.654526, -0.732864, 3
1501514719.147, 0, 0.118500, -0.653687, -0.733078, 3
1501514719.157, 0, 0.117401, -0.654022, -0.736298, 3
1501514719.167, 0, 0.110580, -0.655670, -0.741608, 3
1501514719.177, 0, 0.110672, -0.659149, -0.743439, 3
1501514719.187, 0, 0.109940, -0.660309, -0.740143, 3
1501514719.197, 0, 0.109863, -0.661743, -0.735687, 3
1501514719.207, 0, 0.105774, -0.658432, -0.730026, 3
1501514719.217, 0, 0.106247, -0.657944, -0.722168, 3
1501514719.227, 0, 0.107101, -0.660934, -0.718338, 3
1501514719.237, 0, 0.108841, -0.660507, -0.719742, 3
1501514719.247, 0, 0.108078, -0.658325, -0.715363, 3
1501514719.257, 0, 0.107117, -0.654129, -0.716599, 3
1501514719.267, 0, 0.104980, -0.653946, -0.719711, 3
1501514719.277, 0, 0.104630, -0.653397, -0.716080, 3
1501514719.287, 0, 0.109909, -0.648392, -0.719742, 3
1501514719.297, 0, 0.111191, -0.651642, -0.725739, 3
1501514719.307, 0, 0.115967, -0.653549, -0.730408, 3
1501514719.317, 0, 0.120560, -0.654800, -0.737259, 3
1501514719.327, 0, 0.121124, -0.651062, -0.740463, 3
1501514719.337, 0, 0.119766, -0.648300, -0.741852, 3
1501514719.347, 0, 0.114990, -0.646500, -0.743195, 3
1501514719.357, 0, 0.115250, -0.648163, -0.744690, 3
1501514719.367, 0, 0.119507, -0.648483, -0.751038, 3
1501514719.377, 0, 0.121414, -0.649429, -0.754333, 3
1501514719.387, 0, 0.118561, -0.645294, -0.754883, 3
1501514719.397, 0, 0.110718, -0.646454, -0.755356, 3
1501514719.407, 0, 0.107208, -0.648331, -0.746613, 3
1501514719.417, 0, 0.102081, -0.649094, -0.741699, 3
1501514719.427, 0, 0.100327, -0.652664, -0.729477, 3
1501514719.437, 0, 0.098526, -0.657990, -0.718018, 3
1501514719.447, 0, 0.096420, -0.661057, -0.708572, 3
1501514719.457, 0, 0.096786, -0.664154, -0.703384, 3
1501514719.467, 0, 0.096832, -0.667404, -0.707626, 3
1501514719.477, 0, 0.093521, -0.666611, -0.708618, 3
1501514719.487, 0, 0.093994, -0.658371, -0.710098, 3
1501514719.497, 0, 0.088104, -0.650391, -0.716797, 3
1501514719.507, 0, 0.087860, -0.645096, -0.718231, 3
1501514719.517, 0, 0.092682, -0.642227, -0.719498, 3
1501514719.527, 0, 0.099808, -0.641281, -0.720749, 3
1501514719.537, 0, 0.103668, -0.645187, -0.714279, 3
1501514719.547, 0, 0.105072, -0.641861, -0.715668, 3
1501514719.557, 0, 0.107391, -0.640625, -0.723648, 3
1501514719.567, 0, 0.108063, -0.639099, -0.721832, 3
1501514719.577, 0, 0.101151, -0.632095, -0.723831, 3
