% Accelerometer data recorded with 'snsrlog'
% 
% Sampling frequency: 100 Hz
% 
% Label description:
% , 0: Default Label
% , 1: pick up phone
% , 2: wave
% 
% Column description:
% , 1: Seconds.milliseconds since 1970
% , 2: Number of skipped measurements
% , 3: Acceleration value in x-direction
% , 4: Acceleration value in y-direction
% , 5: Acceleration value in z-direction
% , 6: Label used for the current sample
% 
% 
1496158524.855, 0, 0.028076, -0.993668, -0.198395, 2
1496158524.865, 0, 0.031998, -0.992081, -0.199158, 2
1496158524.875, 0, 0.034317, -0.982361, -0.210190, 2
1496158524.885, 0, 0.016907, -0.979614, -0.207840, 2
1496158524.895, 0, 0.008606, -0.970596, -0.201462, 2
1496158524.905, 0, 0.005676, -0.975952, -0.194122, 2
1496158524.915, 0, -0.017212, -0.976471, -0.196930, 2
1496158524.925, 0, -0.015045, -0.956375, -0.186234, 2
1496158524.935, 0, -0.020767, -0.946289, -0.205002, 2
1496158524.945, 0, -0.023148, -0.942108, -0.222687, 2
1496158524.955, 0, -0.004562, -0.936050, -0.242020, 2
1496158524.965, 0, -0.000717, -0.947861, -0.247543, 2
1496158524.975, 0, 0.008209, -0.957581, -0.246735, 2
1496158524.985, 0, -0.013504, -0.953201, -0.242737, 2
1496158524.995, 0, -0.038239, -0.944122, -0.215942, 2
1496158525.005, 0, -0.032898, -0.946991, -0.176178, 2
1496158525.015, 0, -0.009354, -0.952545, -0.154922, 2
1496158525.025, 0, -0.017563, -0.981003, -0.115250, 2
1496158525.035, 0, -0.002579, -0.970642, -0.118469, 2
1496158525.045, 0, -0.010422, -0.978104, -0.145752, 2
1496158525.055, 0, -0.043976, -0.983704, -0.161469, 2
1496158525.065, 0, -0.057693, -0.957031, -0.168213, 2
1496158525.075, 0, -0.054321, -0.950119, -0.180664, 2
1496158525.085, 0, -0.028305, -0.957718, -0.167435, 2
1496158525.095, 0, 0.015884, -0.974289, -0.151855, 2
1496158525.105, 0, 0.003098, -1.004334, -0.146347, 2
1496158525.115, 0, -0.022934, -0.996628, -0.144165, 2
1496158525.125, 0, -0.042953, -0.982025, -0.144562, 2
1496158525.135, 0, -0.052521, -0.989792, -0.165848, 2
1496158525.145, 0, -0.054123, -0.992752, -0.185532, 2
1496158525.155, 0, -0.059998, -0.987381, -0.181885, 2
1496158525.165, 0, -0.056229, -0.993088, -0.189178, 2
1496158525.175, 0, -0.049591, -1.005615, -0.186447, 2
1496158525.185, 0, -0.044174, -1.004425, -0.183212, 2
1496158525.195, 0, -0.041916, -1.021820, -0.181046, 2
1496158525.205, 0, -0.054932, -0.996017, -0.184479, 2
1496158525.215, 0, -0.059509, -0.991898, -0.183441, 2
1496158525.225, 0, -0.055786, -1.002655, -0.176224, 2
1496158525.235, 0, -0.052765, -0.994904, -0.166626, 2
1496158525.245, 0, -0.054184, -0.984528, -0.155411, 2
1496158525.255, 0, -0.058395, -0.985123, -0.162109, 2
1496158525.265, 0, -0.060059, -0.976822, -0.166122, 2
1496158525.275, 0, -0.059616, -0.972321, -0.170380, 2
1496158525.285, 0, -0.056778, -0.966751, -0.169495, 2
1496158525.295, 0, -0.043472, -0.957092, -0.172791, 2
1496158525.305, 0, -0.023437, -0.952133, -0.168350, 2
1496158525.315, 0, -0.001968, -0.948486, -0.151642, 2
1496158525.325, 0, 0.003845, -0.944885, -0.146255, 2
1496158525.335, 0, -0.009674, -0.944046, -0.143799, 2
1496158525.345, 0, -0.026398, -0.940582, -0.141159, 2
1496158525.355, 0, -0.041595, -0.939560, -0.146545, 2
1496158525.365, 0, -0.037094, -0.936233, -0.144608, 2
1496158525.375, 0, -0.032043, -0.938675, -0.138504, 2
1496158525.385, 0, -0.026245, -0.937027, -0.135025, 2
1496158525.395, 0, -0.019974, -0.923233, -0.119095, 2
