1501514704.745	 0	 -0.055908	 -0.729034	 -0.645294	 3
1501514704.755	 0	 -0.046158	 -0.709091	 -0.650177	 3
1501514704.765	 0	 -0.036469	 -0.699554	 -0.672668	 3
1501514704.775	 0	 -0.027908	 -0.695740	 -0.678070	 3
1501514704.785	 0	 -0.027725	 -0.678802	 -0.697052	 3
1501514704.795	 0	 -0.037491	 -0.660660	 -0.719605	 3
1501514704.805	 0	 -0.062195	 -0.620392	 -0.796478	 3
1501514704.815	 0	 -0.058121	 -0.580429	 -0.743317	 3
1501514704.825	 0	 -0.056122	 -0.611603	 -0.730408	 3
1501514704.835	 0	 -0.057861	 -0.646286	 -0.807220	 3
1501514704.845	 0	 -0.044601	 -0.657684	 -0.826157	 3
1501514704.855	 0	 -0.022995	 -0.663498	 -0.834488	 3
1501514704.865	 0	 -0.021896	 -0.647369	 -0.848801	 3
1501514704.875	 0	 -0.005402	 -0.673096	 -0.787338	 3
1501514704.885	 0	 0.002594	 -0.699707	 -0.753403	 3
1501514704.895	 0	 -0.025070	 -0.692810	 -0.722412	 3
1501514704.905	 0	 -0.054169	 -0.671783	 -0.718552	 3
1501514704.915	 0	 -0.063217	 -0.668518	 -0.703095	 3
1501514704.925	 0	 -0.056244	 -0.678253	 -0.711304	 3
1501514704.935	 0	 -0.016693	 -0.687332	 -0.747284	 3
1501514704.945	 0	 0.043152	 -0.700134	 -0.746628	 3
1501514704.955	 0	 0.070938	 -0.705414	 -0.700653	 3
1501514704.965	 0	 0.067993	 -0.686707	 -0.638855	 3
1501514704.975	 0	 0.061707	 -0.659287	 -0.601410	 3
1501514704.985	 0	 0.059250	 -0.654327	 -0.588058	 3
1501514704.995	 0	 0.034851	 -0.653320	 -0.615753	 3
1501514705.005	 0	 0.011719	 -0.631607	 -0.683456	 3
1501514705.015	 0	 0.004242	 -0.573257	 -0.739151	 3
1501514705.025	 0	 0.064545	 -0.510696	 -0.769028	 3
1501514705.035	 0	 0.119598	 -0.513168	 -0.802505	 3
1501514705.045	 0	 0.142502	 -0.573227	 -0.841904	 3
1501514705.055	 0	 0.168365	 -0.617661	 -0.871552	 3
1501514705.065	 0	 0.174088	 -0.643189	 -0.930328	 3
1501514705.075	 0	 0.093475	 -0.693649	 -0.926025	 3
1501514705.085	 0	 0.026443	 -0.707504	 -0.867752	 3
1501514705.095	 0	 -0.004456	 -0.643539	 -0.754532	 3
1501514705.105	 0	 0.019745	 -0.531006	 -0.660019	 3
1501514705.115	 0	 0.061035	 -0.431809	 -0.586624	 3
1501514705.125	 0	 0.098495	 -0.422699	 -0.580261	 3
1501514705.135	 0	 0.081314	 -0.545822	 -0.635910	 3
1501514705.145	 0	 0.083725	 -0.652618	 -0.710144	 3
1501514705.155	 0	 0.143753	 -0.683899	 -0.846771	 3
1501514705.165	 0	 0.205322	 -0.691147	 -0.960449	 3
1501514705.175	 0	 0.256226	 -0.682800	 -1.025513	 3
1501514705.185	 0	 0.259064	 -0.715240	 -1.109161	 3
1501514705.195	 0	 0.235611	 -0.762222	 -1.134033	 3
1501514705.205	 0	 0.199539	 -0.771072	 -1.050003	 3
1501514705.215	 0	 0.181885	 -0.774689	 -0.984299	 3
1501514705.225	 0	 0.162567	 -0.772018	 -0.996948	 3
1501514705.235	 0	 0.176849	 -0.744614	 -1.029175	 3
1501514705.245	 0	 0.186447	 -0.733322	 -1.018127	 3
1501514705.255	 0	 0.151810	 -0.722305	 -0.996490	 3
1501514705.265	 0	 0.112946	 -0.712280	 -1.001602	 3
1501514705.275	 0	 0.091904	 -0.725403	 -0.982437	 3
1501514705.285	 0	 0.105789	 -0.762589	 -0.945938	 3
1501514705.295	 0	 0.148972	 -0.757721	 -0.922333	 3
1501514705.305	 0	 0.136429	 -0.766998	 -0.882050	 3
1501514705.315	 0	 0.139572	 -0.759232	 -0.869614	 3
1501514705.325	 0	 0.127853	 -0.768845	 -0.891922	 3
1501514705.335	 0	 0.167007	 -0.794357	 -0.819580	 3
1501514705.345	 0	 0.166519	 -0.782120	 -0.773285	 3
1501514705.355	 0	 0.179214	 -0.777115	 -0.737686	 3
1501514705.365	 0	 0.175980	 -0.800095	 -0.715546	 3
1501514705.375	 0	 0.160812	 -0.804657	 -0.707367	 3
1501514705.385	 0	 0.104111	 -0.809982	 -0.667343	 3
1501514705.395	 0	 0.099457	 -0.802139	 -0.661118	 3
1501514705.405	 0	 0.108368	 -0.850464	 -0.637375	 3
1501514705.415	 0	 0.115387	 -0.797714	 -0.581467	 3
1501514705.425	 0	 0.107834	 -0.765503	 -0.523422	 3
1501514705.435	 0	 0.093765	 -0.794113	 -0.499329	 3
1501514705.445	 0	 0.073395	 -0.801147	 -0.505066	 3
1501514705.455	 0	 0.050751	 -0.766815	 -0.502838	 3
1501514705.465	 0	 0.047699	 -0.745468	 -0.507507	 3
1501514705.475	 0	 0.057037	 -0.767090	 -0.512558	 3
1501514705.485	 0	 0.057297	 -0.779785	 -0.500778	 3
1501514705.495	 0	 0.046204	 -0.798904	 -0.499496	 3
1501514705.505	 0	 0.069687	 -0.814743	 -0.481216	 3
1501514705.515	 0	 0.106461	 -0.799316	 -0.432953	 3
1501514705.525	 0	 0.110077	 -0.785980	 -0.383377	 3
1501514705.535	 0	 0.079269	 -0.760330	 -0.360046	 3
1501514705.545	 0	 0.073990	 -0.752136	 -0.337173	 3
1501514705.555	 0	 0.041779	 -0.748993	 -0.284698	 3
1501514705.565	 0	 0.012558	 -0.752396	 -0.256042	 3
1501514705.575	 0	 0.028900	 -0.717148	 -0.286148	 3
1501514705.585	 0	 0.052048	 -0.749710	 -0.347168	 3
1501514705.595	 0	 0.101212	 -0.948929	 -0.328339	 3
1501514705.605	 0	 0.117050	 -0.969208	 -0.246338	 3
1501514705.615	 0	 0.117447	 -0.790787	 -0.277969	 3
1501514705.625	 0	 0.069839	 -0.816803	 -0.243607	 3
1501514705.635	 0	 -0.005707	 -0.805847	 -0.366531	 3
1501514705.645	 0	 0.009079	 -0.835266	 -0.456802	 3
1501514705.655	 0	 -0.016937	 -0.915512	 -0.110199	 3
1501514705.665	 0	 0.094528	 -0.867340	 -0.343277	 3
1501514705.675	 0	 -0.032516	 -0.804855	 -0.270782	 3
1501514705.685	 0	 -0.059311	 -0.789169	 -0.309570	 3
1501514705.695	 0	 -0.050079	 -0.847961	 -0.299988	 3
1501514705.705	 0	 -0.030441	 -0.852814	 -0.250336	 3
1501514705.715	 0	 -0.004745	 -0.864548	 -0.285538	 3
1501514705.725	 0	 0.015900	 -0.876068	 -0.303284	 3
1501514705.735	 0	 0.042572	 -0.879669	 -0.319412	 3
1501514705.745	 0	 0.065231	 -0.870193	 -0.331604	 3
1501514705.755	 0	 0.075943	 -0.871353	 -0.303940	 3
1501514705.765	 0	 0.081207	 -0.887054	 -0.286743	 3
1501514705.775	 0	 0.071487	 -0.905640	 -0.273697	 3
1501514705.785	 0	 0.038239	 -0.897507	 -0.282257	 3
1501514705.795	 0	 0.014572	 -0.873962	 -0.299393	 3
1501514705.805	 0	 0.011841	 -0.869415	 -0.305130	 3
1501514705.815	 0	 0.016327	 -0.871170	 -0.308014	 3
1501514705.825	 0	 0.020004	 -0.866272	 -0.318497	 3
1501514705.835	 0	 0.028381	 -0.880966	 -0.332443	 3
1501514705.845	 0	 0.024170	 -0.891800	 -0.363998	 3
1501514705.855	 0	 0.022308	 -0.902084	 -0.412079	 3
1501514705.865	 0	 0.019882	 -0.906662	 -0.459412	 3
1501514705.875	 0	 0.022324	 -0.911865	 -0.504745	 3
1501514705.885	 0	 0.031311	 -0.913956	 -0.548492	 3
1501514705.895	 0	 0.036469	 -0.918518	 -0.592651	 3
1501514705.905	 0	 0.041489	 -0.919983	 -0.618179	 3
1501514705.915	 0	 0.045425	 -0.912476	 -0.617523	 3
1501514705.925	 0	 0.042267	 -0.909973	 -0.612885	 3
1501514705.935	 0	 0.029572	 -0.907074	 -0.597519	 3
1501514705.945	 0	 0.005539	 -0.867462	 -0.529602	 3
1501514705.955	 0	 0.010910	 -0.865097	 -0.489105	 3
1501514705.965	 0	 0.010971	 -0.859436	 -0.466156	 3
1501514705.975	 0	 0.003281	 -0.848282	 -0.455872	 3
1501514705.985	 0	 0.003586	 -0.849884	 -0.463928	 3
1501514705.995	 0	 0.009476	 -0.851486	 -0.484756	 3
1501514706.005	 0	 0.020554	 -0.858353	 -0.501114	 3
1501514706.015	 0	 0.026505	 -0.862686	 -0.509888	 3
1501514706.025	 0	 0.026886	 -0.856003	 -0.510422	 3
1501514706.035	 0	 0.014740	 -0.841003	 -0.501205	 3
1501514706.045	 0	 0.002014	 -0.839218	 -0.484833	 3
1501514706.055	 0	 -0.010132	 -0.842758	 -0.473511	 3
1501514706.065	 0	 -0.014404	 -0.834854	 -0.469803	 3
1501514706.075	 0	 -0.016510	 -0.826996	 -0.463272	 3
1501514706.085	 0	 -0.009476	 -0.825958	 -0.453461	 3
1501514706.095	 0	 -0.005753	 -0.829269	 -0.451004	 3
1501514706.105	 0	 -0.000763	 -0.833511	 -0.454102	 3
1501514706.115	 0	 0.001587	 -0.834763	 -0.456940	 3
1501514706.125	 0	 -0.004379	 -0.832214	 -0.461548	 3
1501514706.135	 0	 -0.004166	 -0.839783	 -0.459564	 3
1501514706.145	 0	 -0.004257	 -0.840576	 -0.456238	 3
1501514706.155	 0	 -0.007339	 -0.834518	 -0.451172	 3
1501514706.165	 0	 -0.006180	 -0.829819	 -0.449600	 3
1501514706.175	 0	 -0.008072	 -0.826965	 -0.439438	 3
1501514706.185	 0	 -0.003403	 -0.831085	 -0.434937	 3
1501514706.195	 0	 0.000336	 -0.833481	 -0.438187	 3
1501514706.205	 0	 0.010971	 -0.834579	 -0.441147	 3
1501514706.215	 0	 0.022598	 -0.832916	 -0.446106	 3
1501514706.225	 0	 0.033829	 -0.834702	 -0.443634	 3
1501514706.235	 0	 0.032211	 -0.838119	 -0.442505	 3
1501514706.245	 0	 0.020767	 -0.838730	 -0.446838	 3
1501514706.255	 0	 0.017532	 -0.841492	 -0.448120	 3
1501514706.265	 0	 0.021606	 -0.848251	 -0.452118	 3
1501514706.275	 0	 0.026138	 -0.852188	 -0.456940	 3
1501514706.285	 0	 0.029831	 -0.849289	 -0.456299	 3
1501514706.295	 0	 0.032120	 -0.843567	 -0.449997	 3
1501514706.305	 0	 0.032928	 -0.842484	 -0.444473	 3
1501514706.315	 0	 0.027634	 -0.839844	 -0.445953	 3
1501514706.325	 0	 0.024963	 -0.839615	 -0.456161	 3
1501514706.335	 0	 0.034912	 -0.844223	 -0.459045	 3
1501514706.345	 0	 0.051514	 -0.849274	 -0.457138	 3
1501514706.355	 0	 0.062286	 -0.859863	 -0.457565	 3
