% Gyrometer data recorded with 'snsrlog'
% 
% 
% Label description:
% 	 0: Default Label
% 	 1: pick up phone
% 
% Column description:
% 	 1: Seconds.milliseconds since 1970
% 	 2: Number of skipped measurements
% 	 3: Gyro X
% 	 4: Gyro Y
% 	 5: Gyro Z
% 	 6: Roll of the device
% 	 7: Pitch of the device
% 	 8: Yaw of the device
% 	 9: Quaternion X
% 	 10: Quaternion Y
% 	 11: Quaternion Z
% 	 12: Quaternion W
% 	 13: Label used for the current sample
% 
% 
1495573445.162	 0	 0.000554	 0.001882	 -0.000300	 0.020195	 -0.013636	 0.000438	 -0.006820	 0.010095	 0.000150	 0.999926	 1
1495573445.172	 0	 -0.000548	 0.001902	 0.002901	 0.020251	 -0.013636	 0.000462	 -0.006820	 0.010123	 0.000162	 0.999925	 1
1495573445.182	 0	 -0.001605	 0.001898	 0.001827	 0.020264	 -0.013750	 0.000481	 -0.006877	 0.010130	 0.000171	 0.999925	 1
1495573445.192	 0	 0.000535	 -0.001303	 0.000730	 0.020151	 -0.013709	 0.000486	 -0.006857	 0.010073	 0.000174	 0.999926	 1
1495573445.202	 0	 -0.000536	 0.001895	 0.001832	 0.020203	 -0.013646	 0.000500	 -0.006825	 0.010099	 0.000181	 0.999926	 1
1495573445.212	 0	 -0.002643	 0.004013	 -0.000291	 0.020203	 -0.013667	 0.000502	 -0.006836	 0.010100	 0.000182	 0.999926	 1
1495573445.222	 0	 0.001588	 0.000833	 0.002899	 0.020170	 -0.013539	 0.000524	 -0.006772	 0.010083	 0.000194	 0.999926	 1
1495573445.232	 0	 -0.000532	 -0.000235	 0.001806	 0.020098	 -0.013438	 0.000547	 -0.006721	 0.010047	 0.000206	 0.999927	 1
1495573445.242	 0	 -0.000539	 0.000834	 0.002888	 0.020113	 -0.013364	 0.000570	 -0.006685	 0.010054	 0.000218	 0.999927	 1
1495573445.252	 0	 -0.000534	 0.000834	 0.002888	 0.020138	 -0.013265	 0.000594	 -0.006635	 0.010067	 0.000230	 0.999927	 1
1495573445.262	 0	 -0.000530	 -0.000233	 0.002875	 0.020056	 -0.013161	 0.000627	 -0.006583	 0.010025	 0.000247	 0.999928	 1
1495573445.272	 0	 -0.002645	 0.000829	 0.001808	 0.020084	 -0.013083	 0.000651	 -0.006544	 0.010040	 0.000260	 0.999928	 1
1495573445.282	 0	 -0.000508	 0.000825	 0.001820	 0.020079	 -0.013014	 0.000669	 -0.006510	 0.010037	 0.000269	 0.999928	 1
1495573445.292	 0	 -0.000516	 0.000832	 0.002889	 0.020115	 -0.012958	 0.000693	 -0.006482	 0.010055	 0.000281	 0.999928	 1
1495573445.302	 0	 -0.002630	 0.001892	 0.001822	 0.020117	 -0.012882	 0.000711	 -0.006444	 0.010056	 0.000291	 0.999929	 1
1495573445.312	 0	 -0.002627	 0.002951	 0.001835	 0.020082	 -0.012883	 0.000729	 -0.006445	 0.010038	 0.000300	 0.999929	 1
1495573445.322	 0	 -0.001564	 0.001884	 0.001827	 0.020073	 -0.012932	 0.000752	 -0.006469	 0.010034	 0.000311	 0.999929	 1
1495573445.332	 0	 0.000573	 -0.001319	 0.000730	 0.020016	 -0.012957	 0.000764	 -0.006482	 0.010005	 0.000317	 0.999929	 1
1495573445.342	 0	 -0.000515	 -0.000238	 0.002876	 0.020071	 -0.012964	 0.000788	 -0.006485	 0.010033	 0.000329	 0.999929	 1
1495573445.352	 0	 0.002684	 0.000821	 0.002906	 0.020099	 -0.012979	 0.000817	 -0.006493	 0.010047	 0.000343	 0.999928	 1
1495573445.362	 0	 -0.001572	 0.000822	 0.001814	 0.020104	 -0.013004	 0.000835	 -0.006506	 0.010049	 0.000352	 0.999928	 1
1495573445.372	 0	 -0.001564	 0.002947	 0.001840	 0.020113	 -0.012958	 0.000858	 -0.006483	 0.010053	 0.000364	 0.999928	 1
1495573445.382	 0	 -0.000496	 0.002945	 0.001846	 0.020126	 -0.012947	 0.000887	 -0.006477	 0.010060	 0.000378	 0.999928	 1
1495573445.392	 0	 -0.001560	 0.001886	 0.001827	 0.020173	 -0.012907	 0.000906	 -0.006458	 0.010083	 0.000388	 0.999928	 1
1495573445.402	 0	 0.001635	 -0.003433	 0.001779	 0.020176	 -0.012839	 0.000923	 -0.006424	 0.010085	 0.000397	 0.999928	 1
1495573445.412	 0	 -0.001543	 0.002954	 0.001841	 0.020223	 -0.012738	 0.000937	 -0.006373	 0.010108	 0.000404	 0.999929	 1
1495573445.422	 0	 0.000573	 -0.001295	 0.002869	 0.020241	 -0.012733	 0.000966	 -0.006371	 0.010117	 0.000418	 0.999928	 1
1495573445.432	 0	 -0.002611	 0.001891	 0.001822	 0.020206	 -0.012752	 0.000983	 -0.006380	 0.010100	 0.000427	 0.999929	 1
1495573445.442	 0	 -0.001541	 0.001884	 0.001828	 0.020174	 -0.012740	 0.001001	 -0.006375	 0.010084	 0.000436	 0.999929	 1
1495573445.452	 0	 0.000576	 0.000813	 0.002895	 0.020094	 -0.012761	 0.001023	 -0.006385	 0.010043	 0.000447	 0.999929	 1
1495573445.462	 0	 -0.001568	 0.001884	 0.003966	 0.020089	 -0.012780	 0.001057	 -0.006395	 0.010041	 0.000464	 0.999929	 1
1495573445.472	 0	 -0.000476	 0.002933	 0.001846	 0.020111	 -0.012781	 0.001086	 -0.006395	 0.010051	 0.000479	 0.999929	 1
1495573445.482	 0	 0.001647	 0.000805	 0.002900	 0.020085	 -0.012728	 0.001114	 -0.006369	 0.010039	 0.000493	 0.999929	 1
1495573445.492	 0	 0.000601	 -0.001329	 0.000731	 0.020112	 -0.012714	 0.001132	 -0.006362	 0.010052	 0.000502	 0.999929	 1
1495573445.502	 0	 -0.000494	 0.000822	 0.003958	 0.020162	 -0.012704	 0.001167	 -0.006358	 0.010077	 0.000519	 0.999929	 1
1495573445.512	 0	 0.000599	 -0.000251	 0.001813	 0.020197	 -0.012656	 0.001190	 -0.006334	 0.010095	 0.000531	 0.999929	 1
1495573445.522	 0	 0.000593	 0.000823	 0.002895	 0.020236	 -0.012618	 0.001219	 -0.006315	 0.010114	 0.000546	 0.999929	 1
1495573445.532	 0	 -0.001532	 -0.000240	 0.001802	 0.020250	 -0.012641	 0.001243	 -0.006326	 0.010121	 0.000557	 0.999929	 1
1495573445.542	 0	 -0.001531	 0.000825	 0.001815	 0.020270	 -0.012670	 0.001261	 -0.006341	 0.010131	 0.000566	 0.999928	 1
1495573445.552	 0	 -0.002605	 0.002961	 0.002905	 0.020306	 -0.012692	 0.001291	 -0.006352	 0.010148	 0.000581	 0.999928	 1
1495573445.562	 0	 -0.000466	 -0.000237	 0.001808	 0.020311	 -0.012693	 0.001309	 -0.006353	 0.010151	 0.000590	 0.999928	 1
1495573445.572	 0	 0.000599	 0.000827	 0.001826	 0.020327	 -0.012705	 0.001326	 -0.006359	 0.010159	 0.000599	 0.999928	 1
1495573445.582	 0	 -0.000467	 0.000824	 0.001821	 0.020306	 -0.012700	 0.001344	 -0.006356	 0.010148	 0.000608	 0.999928	 1
1495573445.592	 0	 0.000596	 -0.001302	 0.001800	 0.020315	 -0.012691	 0.001367	 -0.006352	 0.010153	 0.000619	 0.999928	 1
1495573445.602	 0	 -0.000463	 -0.000233	 0.001808	 0.020337	 -0.012661	 0.001386	 -0.006337	 0.010164	 0.000628	 0.999928	 1
1495573445.612	 0	 -0.000457	 0.002951	 0.001847	 0.020318	 -0.012664	 0.001409	 -0.006339	 0.010154	 0.000640	 0.999928	 1
1495573445.622	 0	 -0.000464	 0.001894	 0.002903	 0.020360	 -0.012647	 0.001433	 -0.006330	 0.010175	 0.000652	 0.999928	 1
1495573445.632	 0	 -0.001514	 0.002948	 0.001841	 0.020351	 -0.012633	 0.001445	 -0.006323	 0.010170	 0.000658	 0.999928	 1
1495573445.642	 0	 -0.000442	 0.001881	 0.001834	 0.020357	 -0.012597	 0.001464	 -0.006306	 0.010174	 0.000668	 0.999928	 1
1495573445.652	 0	 0.000620	 0.000818	 0.002896	 0.020338	 -0.012546	 0.001481	 -0.006280	 0.010164	 0.000677	 0.999928	 1
1495573445.662	 0	 -0.002576	 0.000818	 0.002879	 0.020319	 -0.012539	 0.001510	 -0.006277	 0.010155	 0.000691	 0.999929	 1
1495573445.672	 0	 -0.000412	 0.001859	 0.000765	 0.020299	 -0.012505	 0.001517	 -0.006260	 0.010144	 0.000695	 0.999929	 1
1495573445.682	 0	 -0.000419	 0.000796	 0.001821	 0.020268	 -0.012473	 0.001535	 -0.006244	 0.010129	 0.000704	 0.999929	 1
1495573445.692	 0	 -0.000421	 0.000789	 0.001821	 0.020239	 -0.012480	 0.001557	 -0.006247	 0.010114	 0.000715	 0.999929	 1
1495573445.702	 0	 -0.000437	 0.001857	 0.002903	 0.020245	 -0.012514	 0.001581	 -0.006265	 0.010117	 0.000727	 0.999929	 1
1495573445.712	 0	 0.000630	 0.001854	 0.002909	 0.020261	 -0.012511	 0.001604	 -0.006263	 0.010125	 0.000739	 0.999929	 1
1495573445.722	 0	 -0.000424	 -0.000270	 0.001808	 0.020330	 -0.012506	 0.001623	 -0.006261	 0.010159	 0.000748	 0.999929	 1
1495573445.732	 0	 0.001710	 -0.000262	 0.002889	 0.020363	 -0.012436	 0.001641	 -0.006226	 0.010176	 0.000757	 0.999929	 1
1495573445.742	 0	 -0.000416	 0.002934	 0.002917	 0.020399	 -0.012426	 0.001670	 -0.006221	 0.010194	 0.000772	 0.999928	 1
1495573445.752	 0	 -0.001466	 0.002938	 0.001842	 0.020468	 -0.012419	 0.001689	 -0.006218	 0.010228	 0.000781	 0.999928	 1
1495573445.762	 0	 0.000668	 -0.000249	 0.001814	 0.020495	 -0.012380	 0.001708	 -0.006198	 0.010242	 0.000790	 0.999928	 1
1495573445.772	 0	 0.000689	 0.000807	 0.000759	 0.020501	 -0.012343	 0.001726	 -0.006180	 0.010245	 0.000800	 0.999928	 1
1495573445.782	 0	 0.000676	 0.000821	 0.002897	 0.020526	 -0.012290	 0.001744	 -0.006153	 0.010257	 0.000809	 0.999928	 1
1495573445.792	 0	 -0.001420	 0.002932	 0.000774	 0.020528	 -0.012253	 0.001757	 -0.006135	 0.010258	 0.000815	 0.999928	 1
1495573445.802	 0	 -0.000374	 0.001868	 0.001835	 0.020527	 -0.012299	 0.001775	 -0.006158	 0.010258	 0.000824	 0.999928	 1
